"","ABCB6","ATP5F1A","BCL2A1","C22orf15","CBR4","CDKN2A","CHMP7","CKS1B","CLDN3","COX18","DDB2","DDX27","DENND2A","F12","FAH","FAS","GGT7","GMNN","H4C14","HSD17B12","HYLS1","ITGB7","JAK2","KNOP1","LCNL1","LTA","LYN","MCUR1","ME2","MLH1","MLYCD","MOB3A","NCK2","NFE2L3","NMNAT3","OSER1","PARD6B","PGAM1","PGGT1B","PLEKHB1","POU2F1","PPP1R3D","PREPL","RELL2","SCNN1A","SCO1","SLC35A1","SLC6A8","SMAP1","ST7L","STIL","STIP1","TNFSF9","TP53I13","TTC30A","TXNDC9","YBEY"
"TCGA.BR.8371.01",8.54098023106054,13.3127923062172,7.37211433264558,3.36830614967201,8.74640839353858,4.34312359546037,10.7137059716432,8.45643904676456,7.74046359371329,8.74265164587894,9.07757920203485,10.4330247726963,7.91243875890771,4.11446233213564,7.70407175904871,8.60898435394008,8.2782604978656,6.73341245808751,8.0393010356609,10.7770683659725,6.70252973400774,7.68354806170097,9.236771784192,8.32062551397585,1.76827899296066,6.20266723118882,10.047309439221,7.77969461082377,9.7731143669246,9.61637000393636,9.02038047164602,11.1432675035492,11.3214108472855,8.08113776183805,7.53747251073442,9.8902560081809,7.67811402161268,11.9098814259372,8.62042699447217,9.12530797810837,7.71796187230436,8.02022080386387,10.7727824500812,4.63013503401394,7.99785969384374,8.29435856027171,9.08826790376302,11.310978764006,10.1365473215727,8.69520802331535,6.12279824046183,11.1356744308124,5.61523260739522,8.44040513056918,7.17525523028862,8.99043791095052,7.81000607934253
"TCGA.BR.8372.01",6.96657609075489,14.7264423233333,7.83338224543669,2.66445508528475,8.97819389182123,3.78699310387776,10.472873827564,11.4338600882861,10.5410846118832,10.1629080609331,10.0281093842688,9.58941355786377,5.5057149889458,8.61802640014231,8.43992120819686,10.6896483016855,5.48024703298852,9.96017271199357,7.04683958535899,12.562120504421,7.89989534620549,8.71213982130886,11.4577512701525,9.23632751650014,0.581516984868123,5.68739109067332,12.081253287908,8.30496186102306,11.3830359452726,7.57073479665135,7.7174756304931,9.85891330444155,10.2220893539083,11.2526888583164,6.67842684614184,10.5007655232249,9.01982371396637,12.8101769592857,9.67305570387297,5.16637255449275,5.9793805418927,7.79457625263002,10.8309814136892,4.36539097220129,10.6077032549242,9.87870263843909,10.1425977748596,9.26604356288272,9.48986306792557,7.90520308352575,10.0557094344435,12.9141740722978,7.73127304192657,8.48109572731159,6.37271066041574,9.63785684137504,7.69461320267008
"TCGA.BR.8373.01",10.1958209529573,12.7061103659084,5.79619957689224,2.25278420073699,8.14987363983584,8.91745634114839,9.68569231633279,8.95843702114936,9.83801304744199,7.78901017742125,7.82359727392103,10.9938301486113,6.85558596393934,4.03848869174461,6.85114692848511,7.66899005684686,9.40846997070412,8.05341408922601,6.08549598061512,10.8074622901576,4.17648148430319,6.67663346233487,9.46397170162849,7.94427585822145,1.02411201546507,2.44741661853445,10.137028749786,10.3793017711452,10.093059480679,8.4907350081359,7.9698544755718,9.37565025707901,11.6686605634854,10.3992113806018,8.31503376468568,9.78848780439066,10.2206161181749,10.5432158604326,7.76088903771285,8.25954115408312,7.65250586218034,8.90398378465291,10.7177425910483,6.43978216514415,10.133959567535,8.93559712054459,8.96915758971395,8.73466367101171,10.5852807536345,8.69230248747336,9.0208130548415,11.4141716147118,6.03371980253657,8.4669277880178,7.53880492658321,9.06255145052556,4.8966945401273
"TCGA.BR.8380.01",8.15585353776609,13.4691425537986,5.30943174361102,1.77181552351444,8.7097576381649,3.9357883110578,10.1187164852295,8.68250134724784,9.36182272369276,9.38791792394679,9.10293521813933,10.1367462636494,8.02318084773249,6.20208426826428,7.30613239661825,8.00704445743532,7.69524658106354,7.5099741616558,7.23220358120932,10.8231890155949,6.46443510704406,6.79597568352744,9.31819075774784,8.32697090132702,0.577548377694596,2.26209072017753,9.59846105486894,8.14330779848389,9.76220718161493,9.46510083220256,8.57337555508084,10.431436144767,11.1543615263371,9.08868535804184,7.54815654127146,9.43418928594941,6.87671453068626,11.6989298103216,8.87011683341592,8.13921882659036,6.71383717306349,7.92554150852086,10.5286772541081,4.59537134910802,9.33762240370244,9.3667032474469,8.98701083255534,11.4819015294979,10.1504804076571,8.46474972625374,7.86694829937342,11.2340533529225,6.07403872828723,7.56496931078756,7.7161995401985,8.83053101838418,6.05866456461189
"TCGA.BR.8381.01",6.5859451386034,13.4669560051736,7.46231718350262,3.54133432897889,9.0895076027636,5.57542848414277,10.2395161381507,10.7077277919225,3.1784190773318,9.54160209399234,9.34238862096227,10.9667145208312,5.79431213466715,1.41033383032978,7.57538134268999,9.67195176714362,7.64378062520036,8.60255902945459,7.04288066113241,9.10500912869776,5.3554070935791,8.78508960655108,10.100160561781,8.96321903080196,0.844390712671043,5.8872722763712,11.3885818247207,8.96265992526322,10.7384190420258,9.50330080018438,7.79433810884074,10.3535439719077,10.2076707362093,11.5777708520895,3.9469220391828,9.90667116318989,8.56472575460902,11.931740456683,9.21273177150688,11.5301133231976,7.51900714861995,7.54787436887059,9.84256293070922,5.08309986070906,5.41794674831088,9.48236978796896,8.89346463568462,6.07653031747365,10.4685006093246,8.18895842499389,9.01204461785251,12.4182748668889,5.33319362949014,8.01169381185715,7.07089460988837,9.31877765885392,7.34655946520876
"TCGA.BR.8382.01",8.27673528938327,13.5253455474613,8.38668724403414,-0.259720829140179,9.28098450325273,4.96840071565249,10.2948534611832,10.1059940649196,10.4381472178311,9.40135841944193,9.26797433603061,9.77676553549664,5.57670275795824,7.21397209779526,6.7867518561731,8.41002018945142,5.46042246324117,8.6586410216024,7.41755694557886,11.0633928066825,7.76321821395092,8.03569211504527,9.95071626216835,8.40275339144751,0.151874242184045,4.06202830422609,11.162942174467,8.38190064589302,10.5240531012864,6.97509252584732,7.80369127752727,9.72407050041101,9.65423529135732,10.7972966999619,6.5575065274267,9.16313679494614,8.9714870859917,12.1620970049991,9.15327774766254,5.99063955307043,6.1518282354234,7.25127683974401,9.84893937981368,3.55190190447286,11.3528064455359,9.24197690880367,9.22785057392937,10.5610177310554,10.0414066141026,8.02229098525238,8.90522809040272,12.1695511055642,9.6038064015616,8.73004168094267,5.97704347320019,8.4239175564125,7.34851985474462
"TCGA.BR.8384.01",8.01599613375762,12.6846420268699,5.20946979003362,1.93543775681634,8.54601788408459,4.06183764212861,10.1929823676275,8.32683230639238,7.16279859367772,8.76588193297025,8.4536804604803,10.011810254816,8.59932577975797,3.99673068159634,7.90177515605008,9.09218471051233,8.47136236964644,6.71345148166659,7.00937876894137,10.7031473234945,6.078872532666,7.01965433451834,10.02066221803,8.15749631301585,2.14565727721195,3.69945698475944,9.70997173523091,7.88589394070949,9.93188395856353,9.33590475728365,8.47074218846265,10.6608584232422,10.6901227809742,9.11238490488883,7.05316546584003,9.25340823576137,7.8806745544198,11.3161020572408,9.02030180035865,8.55599563123138,6.6284864977318,7.69763668418473,10.8757198415168,3.47810193026145,8.69567661875607,8.62514832313756,8.66891765757147,11.2574902680472,9.58808059987378,8.97657326040726,7.18511740286204,11.1997697013846,4.1103868089132,7.78387923558233,7.97775451442619,8.70216839918669,6.29865155163277
"TCGA.BR.8483.01",9.24183034625917,13.3194149712237,5.36561925397202,2.08163876032267,8.49783583272499,7.04485498789697,10.1391870322994,10.4161425948873,10.0489012793658,8.52084219867237,8.14606973900439,12.2330429289252,5.03174614967791,6.54379442606805,8.21449612959447,8.72643875727943,10.0856393891908,9.13974632176083,8.44114372226238,11.2023831231234,7.22108009185694,4.41322192916347,7.71239099964556,9.81654660776962,0.151874242184045,1.8988082596289,9.57437080173838,8.55929733223945,8.80068764348757,8.75587913001438,8.15929479632054,9.60322601593443,11.3485586547129,10.8027954996062,7.79881246112971,10.4133554899013,10.3368105414528,10.8248918031748,8.17842926444319,11.1777542056645,7.91545944209216,8.14036128422084,10.5043616711853,6.76553578992969,9.70393557497189,8.26506271554789,9.20380147024038,8.34434488769077,10.6098153775661,8.11160245708813,8.16309501806188,12.3934522565636,3.62827223396549,9.5837361878237,8.03778280365428,9.71119084091208,6.21119932409595
"TCGA.BR.8484.01",8.08301472547,14.0468104029537,6.94576473800101,1.36128777099266,8.20240548241871,8.5789780075117,10.5168447369085,9.85032308055127,6.51633789610185,8.61200207513204,8.34920628281717,11.2337715968904,6.42646238904311,5.91059940190218,7.39299179119711,7.88520062085686,9.86096902834114,8.88721242300917,6.38143512510271,11.2466318929667,6.62363693551303,8.23929586614514,9.63149981851869,9.26743708529665,1.28029963129022,5.51393764495298,10.9881081247409,9.77840872248557,10.9742899985309,8.98965352217199,8.27524606022921,9.55541957564319,10.7209377764609,11.2909312807374,8.00711884385712,9.93788722850315,10.0954821775301,11.2018467587522,8.88990113097462,10.0764729844271,7.06748885138134,8.38372219258013,10.5742933455356,5.6004299402097,9.92322103110152,9.2872659895875,9.646321613668,9.15932897067192,10.6903584665211,8.1093719751224,9.33229994901321,12.0554633637406,4.78272030592533,8.13750445207471,7.9483499699565,8.78487348749013,5.87759181699424
"TCGA.BR.8485.01",9.68833817410498,13.6173648739532,5.77989473838424,2.81665013506383,8.12310788413527,9.08551503750949,9.101094882689,10.3373167709434,9.5317076479859,8.96873154052923,8.08740808887378,11.9316060927571,7.50644092221412,5.23285420653905,8.57111041938859,7.70534096877913,8.44373417658351,8.59175340498972,7.79499498306287,11.5116962956623,6.88624682148486,8.22683119077239,8.62884756896578,9.33592802420406,2.21758440617313,3.9457641308579,10.1528564888599,9.20464701627607,10.5319115506219,9.07686596386149,8.32429394744491,9.46499042598129,10.8398356485731,10.6717171240286,6.63742890816827,9.66739146376765,10.1184014726411,11.0081282335985,8.43136512805772,8.86588575210279,7.67587297322438,8.43070132276659,10.5790536515826,6.7048201429487,11.1201780133293,9.45277721585468,9.08696652475204,10.821501038902,10.8852495445032,8.18124711225089,9.23162011090575,11.8773040902831,2.86320135394359,8.51532887409377,8.41883161389388,9.71164789287145,5.39187842461536
"TCGA.BR.8486.01",9.41208457426189,12.9014543722539,6.2781943487837,2.72154732241251,8.14191583212731,6.88249065114738,9.94873757686899,10.313670493752,11.9021187755334,8.4547941446592,8.34973650360089,10.3688132056644,8.66636075386813,7.97015270048828,9.06025489400514,8.22906917158465,8.94242240098242,8.30373721419742,8.0595443723257,10.308486650794,6.83675175355394,8.00392177476952,9.20655747668892,9.42418166110336,0.545290442589847,4.31477097694892,10.8484535554282,8.37273479823635,10.2081200357772,9.09300221549428,9.03378918072066,9.61475349620484,10.7685220206565,9.77892473216231,5.67766085402011,11.1377912028337,9.97675673433045,11.8888707509496,8.71181004981499,7.29414685693654,7.06572555641476,9.1976713879276,9.89701147927154,6.47724612653991,10.9461012350777,9.70049205598296,8.34513090409376,10.6315997316268,9.88111526185387,7.86631566436961,9.78603305103328,11.6684004418352,6.18606401752436,8.8204085471473,7.69963618100292,9.323490623102,6.48764271044343
"TCGA.BR.8487.01",9.15050739925662,13.7521615504026,6.71829511129437,2.50447668265133,8.83049441205357,8.48261812105784,9.82511396616393,11.0776977984406,10.7142983502521,9.58611560595703,9.3853955427486,9.62025730832752,3.92109130243421,9.41963945131126,8.69379054246927,9.38407744717338,7.67202633848254,8.99386135886257,3.43836293570911,12.5033529906305,6.72397934030832,7.24419992233184,10.3810446032452,7.51483479132071,1.88197070755151,4.3781186711702,11.7014864345207,8.70310303377684,10.8380846126152,8.73407955188431,7.83416007634383,9.44482132588058,10.4562181843793,11.9923665269912,5.87417768105154,9.09427417448308,10.3225191068363,12.0917899068862,9.73194346554021,4.53065543412502,5.62404955869379,7.97705564942942,9.89354274295875,5.10203090429202,10.6771341885484,9.42200839880817,10.2303623223261,11.2448539131619,9.61171474012737,7.43501780860123,8.98683074933685,12.1690079480989,9.64747493370592,9.56432075878527,4.84982565689081,8.61686317627461,7.9108590192845
"TCGA.BR.8588.01",9.00047338046386,13.4854078297826,8.34356926318794,1.95856437507412,8.01548830821133,4.71847799500877,9.96680710931268,10.5788537890893,10.7405887692791,9.28305459217559,8.77834687218638,10.1764937895424,6.35126792637868,7.73988347313105,7.75426890022185,8.41222520327243,7.00911769929475,8.53810049242678,7.40317387763371,10.9633347412543,6.3153225464667,7.56670859837276,9.6686544761782,8.78804531614175,2.00371321487568,4.42314565260119,11.6598955275642,8.36879844565746,10.443648299909,9.09434496234069,8.1469970428003,9.86173834420088,10.1611103255573,10.3016517827388,6.10868550315456,9.05006860871762,8.0986996630323,12.2008662473057,9.15777336886574,9.88844011610909,7.33232617126495,7.54826495381018,10.3530325877643,4.72879448145901,10.5184349824452,9.37528451311801,9.09256779670227,10.3202151832469,10.2555556522364,7.87458366089605,9.0484551621442,11.9577235060562,8.14416147513651,8.00389326025654,7.35893570790037,9.49237721998474,6.90882982112662
"TCGA.BR.8589.01",8.60921836349844,12.7298193903855,7.29219267265109,0.8781105419918,8.08791250694662,3.92649482045714,10.3384502772494,10.6926359503353,1.60889709161453,9.1655713717249,9.56862385728414,11.3388479598586,5.03291555896998,4.76863673170792,5.57810773561018,8.90449756198877,4.42468408165916,8.95826163430597,7.83003882506203,7.23991457395795,3.64222752994512,9.5858118990087,9.97427234396129,8.8724112848097,1.28970561348012,4.87510507475799,11.3623568811761,8.42847297783308,10.1322103056135,9.87001673548855,7.46552438361276,9.79459146999088,9.75853745245818,11.3229275920373,7.38661747995735,10.3115528409893,9.57271191501686,11.943955344745,9.67639251507845,4.67771018908623,6.87246210961288,7.75239805112088,9.52766513764766,5.18536986833873,7.33495538848691,9.90605083122701,9.25770978164962,4.75276279621104,10.1580167007453,7.49875144452848,9.97386431469911,12.4470257071577,6.71499915368018,6.95501504829633,6.96431662453548,9.82576717620053,8.10441927061304
"TCGA.BR.8590.01",8.7863236912645,13.0840135483031,6.53020305522113,0.772309464109483,8.07261246510357,8.90287883132592,10.5851549824717,9.52508212317944,9.82992714827165,8.87712551793322,8.31209095876645,11.2691489103943,7.11972357443022,6.76393472480622,7.88096249391734,7.89401990452318,8.64266091135796,7.96295624628292,6.97537402831454,11.5576571954789,5.97342006649751,8.22005639882304,9.54580617008524,8.84913252203404,0.758316470505423,3.87297486907754,10.705647945059,8.23970255848838,10.3856027040225,9.56232758899539,8.74022068983515,10.0089840605775,10.2121232534546,10.3487173428287,7.18758467528985,9.53704282260624,9.03080715141955,11.6406131597347,8.58003659438361,9.92945157789707,6.61545470353373,8.18150407448608,10.5287872244834,5.95338641262556,10.6340170463881,8.95667834545134,9.2902943304417,10.027047526976,10.077145689321,7.94085255546276,8.99676233072248,11.8517626423438,3.88788140771574,8.27358417179733,6.70074161904027,9.40498512695509,6.28509970023706
"TCGA.BR.8591.01",8.56426927787075,13.6607802103829,6.89713917557208,1.47710048805405,8.29313123841027,4.31503699703135,10.6306134540535,10.0816391968097,10.1368011814609,9.27130351607674,9.06448985902292,9.61198584907517,5.58033570135672,8.49027878476991,8.20857624313737,9.22402727215785,5.48547281459592,8.87167501782043,5.89034242987523,11.5779737654725,7.39926571031582,8.87464939312008,10.682307994982,8.72492192052904,0.814808882042605,4.9352434032351,11.3812633970706,7.86607435600289,10.4605473125645,7.08198475002618,8.34356393362043,9.3937712051052,9.81699969498055,10.8029394771907,6.67778854691554,8.73257263663161,9.71175983729407,12.2131535460249,9.48336128878323,8.45912827610104,6.11466395155283,7.78358602553757,10.4862604531438,5.59496599201866,10.617633617278,9.59439046602265,10.1787403670824,11.870707216884,7.94286571894865,7.55717762175144,9.58206965894586,12.4759540747555,9.8850863641282,8.4200997443653,4.735520798504,8.3117686982917,7.07362835558512
"TCGA.BR.8592.01",8.25647557398317,13.0021299954015,5.94633186634575,2.16544303073647,9.21867297394767,4.36900877520313,10.2929113961883,8.52618688326914,9.27562723578485,8.77205111061747,8.60604787757168,10.1385340460052,8.00834915623922,5.23426760519241,7.64226728948755,8.489066411636,8.02878697375296,7.04494079063482,6.69338660934225,10.8809793439099,6.78854961117985,7.91858639270868,10.1191178205812,8.24304510695872,3.30043420570658,5.35112032388904,10.1010239239903,8.11629300070936,9.99061876092207,9.44305723543204,8.37285742055428,10.6542499297536,10.8611660193607,8.69952350596965,6.99302562464512,9.18861710816015,6.95902145049694,11.665710995785,8.64587570681291,8.31738972040989,7.04720692059864,8.09467405884624,10.863019182671,4.91142398745334,8.68000467782537,9.2131646550226,8.7340247363316,10.7785692962459,10.0129311592804,8.94828594686329,7.07926050385052,11.2396889162141,4.30231572682354,7.7400090079462,7.60137391359023,9.01251800538025,7.4509291355006
"TCGA.BR.8677.01",8.62028930380766,12.2962235326659,5.50949684015738,1.59063855830563,8.03375924685545,4.78327521383473,10.1391870322994,9.97685279248871,10.8752456316299,8.93489941865735,9.82662255062034,11.2154511047605,7.89511809206065,6.51589850751988,8.41988690477055,9.83515610772407,7.27445089912042,8.59281313604277,7.33639418544571,10.6424997679341,6.50998058144081,7.60599751666243,10.1043860746811,8.3462513653002,0.151874242184045,4.83251743385164,10.3844629861727,8.58518278193316,9.54290938285324,9.15683524829527,7.73364044992219,9.82171508405845,10.4817096236264,11.4239098931424,6.33267697693918,10.0257613945712,10.4216074760985,11.6870531853681,8.79517037820887,8.9702455099821,6.76878632447991,8.48013909282353,9.76576566119115,5.49262037524402,9.71094569577024,9.24842390970292,8.27645602552857,8.35337853106785,10.5284194788307,8.04151463508476,9.412823700904,12.2064205570716,8.62842430875943,8.91699186058596,6.8924566974028,9.4985293436312,7.10895824236407
"TCGA.BR.8678.01",8.52874935226803,13.2134472095426,5.95113526780308,1.2869390767437,9.32289219965859,10.2183421278974,10.3549509529699,10.4960173718986,9.85159013573214,8.79350855808558,8.55439485178744,10.8731297545477,5.67629782653367,4.81383744984064,7.26089472238707,7.50346056116782,9.08187466896932,9.99335059355424,7.52204195539581,12.0328134545863,7.61444137775477,7.12757127263153,8.7712331970301,9.53171249453214,1.12324305266385,2.83129608723821,9.98706098003495,9.21655651665767,9.8056708657443,9.80828893745498,7.47407591350192,9.33798850598556,10.1153533293342,10.0561249945059,9.98526685720713,9.9516870122369,8.77751095388618,12.4108395938456,8.27627118365091,12.7456401933997,7.85505562856251,6.69798876243527,10.6639445719756,6.40630815861526,10.9634555381745,8.84849608972491,9.08610285710925,10.6910732691625,10.3621580484641,9.34999674620889,9.14774497777781,13.2941083662093,6.28051289285466,8.7612859183717,7.18263860955276,9.84317917796276,6.10618947295989
"TCGA.BR.8679.01",9.11917358425155,13.0052481915961,5.5224167868281,2.61713986701275,7.87835598057661,5.03892007016122,10.6548191380455,10.2625266435168,10.105231126002,8.07257126632684,7.78136461736792,11.6458773173087,6.5936688475549,5.54501031092085,7.85133437250805,6.86519915030435,8.8779142807387,9.32789293761374,7.47985035548313,11.5506435082858,6.65934944306763,7.18795119530442,9.17325765477249,8.82786079930477,0.151874242184045,0.906058095852985,10.7874988836873,9.55799395147532,10.0717437545012,8.90571624762101,7.97270407606055,9.26056625517338,10.2669235094214,11.0413479175239,7.07103839892254,10.4063334697257,10.6885199481192,11.2818989385702,8.80000188635819,10.2480161522293,7.72410453692482,8.75038952523261,10.6313450089231,6.6693494813895,11.0304152453584,8.87019003162307,9.30621612246424,10.6140978800721,10.0507585580439,8.16494636449278,8.92900159257359,12.5552425216433,5.09947969800137,8.41889599141244,8.67310469772336,9.89954033611551,5.04769169270344
"TCGA.BR.8682.01",9.09622122581571,12.8867610559081,6.3877384578874,0.283280048013294,8.87253896907224,7.12877966868388,9.56805174364317,8.44917901925575,10.5500034212919,8.75900727631066,7.81001534253931,10.868301660956,8.13975238408488,7.14207944411056,8.18448957764663,8.30891715055936,9.37346027901838,6.65563137507326,6.77252164725116,10.9528026222916,6.75585975398652,6.91982859467032,9.0815189842768,8.60782906819171,0.151874242184045,4.3426195188119,9.62484275958409,8.00769884787565,10.2612073455409,9.06166485389433,8.22254841251595,9.96744211223837,10.477707069084,9.62829471967679,6.5495597680053,9.89761013794202,9.39128311679645,11.2279163091672,8.94530186703028,6.94230212147836,6.40269773106725,8.8737456159609,10.7230064727814,5.94451800971198,8.46919955508526,8.31148349180137,9.27722797870389,10.9217179428232,9.52670838521834,8.63527820774078,7.55839469477521,11.3587032111443,2.75403664557924,8.67682620788031,7.4055989819572,8.86668097838764,6.66139840314587
"TCGA.BR.8683.01",8.25005323320061,12.4989922996783,5.82065275247734,1.81392805189238,8.40005248896956,3.30927843675821,9.30479205979259,9.56191552916993,11.9490165449898,8.24474195007112,8.28289663089273,11.4378919227115,8.13886832531791,6.48033208026288,8.03366318255883,8.22485523269845,9.78614886787593,7.93500615282577,7.45690855575662,10.7371973059125,7.22444902750818,7.89526837025087,8.94484765219503,8.41467983578429,1.34331055664142,4.57878216675562,10.0970865894438,7.55867824846556,9.10779528892976,8.87464455689677,8.06588053959636,9.76533704265611,10.9477553816397,10.6781859760072,6.6238401333331,10.2028675875364,11.2982799015493,11.2418285907734,8.87746398903129,7.89830107002046,6.91476690754909,8.92122310733446,10.6096835598231,6.88020891153942,9.09667353655005,9.12659710859345,9.09590521188373,11.0626672333502,9.92905550217252,8.40203629034531,9.58770483997709,11.8195838137504,5.65247934280431,8.48237574927699,8.29511321240431,9.39537036132227,6.37832518535684
"TCGA.BR.8686.01",7.67235492966322,12.0782592857152,5.67296816021274,0.958316329364832,8.43342342543286,3.3783917156086,10.2459951678715,9.5062953249348,3.42990439363864,8.38782715747963,11.0013496085246,10.9484225727723,7.31035883862264,1.76906634533937,6.0958693278226,10.6636939139542,6.90740388250953,8.29096561572054,6.75326795508404,9.67346105463965,3.9904377666293,8.23964094791692,9.59170094751919,8.87746506451378,3.91735594746014,4.08689021616184,9.85864548903623,8.74289480086059,9.30031746477136,9.34082082455324,6.55729274510741,9.90753267051021,10.8291807721056,10.1202905509521,5.05977498828987,9.85412737064385,9.08311037013722,10.9549449526437,8.10126816630239,6.37996014714903,7.4750726858318,7.20427598168841,9.93997078074059,5.43995787045502,5.30929251499511,8.99460303828243,9.19110062459177,7.90952832435617,10.1880304393976,8.4744383605347,9.29892509280539,12.2005896369544,6.32049717626609,7.62682514323678,6.80875433615151,9.24505247282215,7.90763579435127
"TCGA.BR.8687.01",8.87706745314227,13.4480657908354,5.02053759450685,0.178997847473038,8.11175171973774,7.60519768163388,9.53275958398164,9.56053480292178,9.90874413960805,9.36639354588288,7.81388513589428,10.8114905749206,7.17057175690032,7.75612817919286,8.89282226473191,8.03338662203657,8.03039788547089,8.4601490899984,6.83575266573851,11.2997724202291,7.71868301676419,6.15676968952776,8.66083068774499,9.31930469107953,1.19892397186697,1.94903354738108,10.773941708895,7.863052722029,10.6840391913726,8.6424722554106,8.54160488970814,9.16267250200604,10.0583615263384,10.5758391950612,5.63046052968103,8.95214399049656,9.65395279864053,11.4050874350041,8.72951303903438,10.554869559968,6.59953008770475,7.22902778244776,11.2098491574864,5.35013660003127,11.2840682318859,8.85071081247571,9.45580969151813,10.0377133017975,10.6046430338185,7.54372696523806,8.53524800404201,12.0439607713605,2.5147835415254,9.48178883538487,7.72020251924203,9.03837400705884,5.84539157649636
"TCGA.BR.A44T.01",8.14426149608667,12.9289665313398,9.85786170792144,2.15097303526337,9.05268438004295,6.04270494661664,11.0982196994374,9.18316769360215,8.65739231582031,8.7575622370379,8.97907332061909,10.6186049844545,7.19340203498875,6.51694849854905,7.4200343452094,9.52205049272692,8.14322217115177,7.5516332410659,7.35065884816578,9.75950212062534,7.49932510453176,9.20003192267582,9.7716284727437,9.07962154670085,4.00901922645967,8.26616301744583,11.1379725443289,7.8689822848304,9.96339852572778,9.56039010864192,8.10325461030563,11.698487796132,10.9436506794028,9.54928437641793,7.09128339046065,9.90722182831485,8.01800151173195,11.864505754821,8.88097503668211,8.59022501977208,7.63268689188824,8.20282359388109,10.6845325409375,6.43622291064572,9.52074020535751,8.51739425156793,9.48599383979572,10.3943330981181,10.4841869907503,8.28722284293681,7.07365638728997,10.9572450768139,6.29150482260432,8.52425028235965,7.60370170362131,9.47304560783434,7.02283400009011
"TCGA.BR.A44U.01",9.7113872993376,11.8138915203075,4.53404839467686,0.811973203219814,9.22882524175919,8.49225280093028,10.6928936892398,10.4344903383876,12.1461073704195,8.98586350214519,8.07508879459284,10.9914052296546,5.01676947454587,8.41702063818046,7.78767608745558,8.10739920205499,6.09131328054598,8.5543557098209,8.60647673972626,11.7314961623099,7.01613043500399,5.31227183054351,7.34756792652235,9.43486446566001,1.2235682751633,2.28662678857814,11.3153357162254,9.2911385053322,9.60745745082687,8.03702162673804,7.40483537334146,9.64658478138936,10.5453875661056,11.9462792755396,7.93979363398904,9.98021047364534,9.43751367592869,11.7787183853073,9.18034736269514,9.72391055376323,7.4901471624215,8.07799028356662,9.93358918079984,5.74490023195868,11.8147721822486,8.28302947272847,9.21907331566642,11.6733709321046,11.1018415826889,7.68755159226881,8.05252723690036,11.5767311890345,8.18708716660705,8.26732726356479,6.97683056050398,9.74229860698741,8.48491165885581
"TCGA.BR.A452.01",9.83329081051296,12.7611751899792,5.29881970218053,2.84219813001402,8.8471963822981,10.0110419620589,9.54461039216,11.6376428862735,10.5388258417196,8.29060404067214,8.04907092599956,11.6471002360972,5.99035324637786,7.46502510857419,7.66411016191056,6.52755465552604,7.76937486155743,9.88504403499748,7.06785050252137,10.9438363421999,7.58073292754449,7.97158711521122,7.78663171271335,9.82354581314307,2.31140655600597,2.3622023738409,9.91066681240876,9.28308717131039,8.8028127779658,9.04546908726299,8.96196549632522,9.60256682612353,10.0121773290653,10.903856598352,8.89412407214171,9.7281658840888,9.13558401472551,12.1000221869989,8.51528323108506,12.4297782091067,8.34282684335068,7.40369036973061,9.45087563448554,7.35678639812835,11.1825805514775,9.04634565925888,9.04613598754667,9.84066002715129,10.1133702504473,7.98433170308035,9.05323555280401,12.6167308792733,5.31681689888181,8.76372700204141,7.16138335116255,9.95439778715025,6.81034148435478
"TCGA.BR.A453.01",8.45119091354817,13.5457833353451,5.92165082767365,3.19758452650893,8.84914189433264,4.0687304775098,10.6134836764694,9.06355262927635,8.26480214024035,8.63656751370135,9.04894772114619,9.7422002491622,9.01202879930327,5.57031992013176,8.39687089876739,8.83800199867473,7.97639861482026,7.86017929134391,7.17766828002691,10.7446533623811,7.21127304686832,6.63453054396966,9.28997091777915,7.78352845795195,1.95757942665706,3.42238204464529,9.35203005712739,8.48977377671815,10.1422793073606,9.68386142680539,8.68932524623946,10.9551150305391,10.7480219706955,7.75279991493217,7.45630986974797,9.42636801819475,5.40575476975146,12.4551567091583,8.24978388669769,9.28012541872551,6.51108853694493,7.73359849744411,10.5222385880726,4.47113543526737,7.19535367286668,8.74026579443309,8.85234849342459,11.6586916466452,10.3573229410027,8.48938742563728,6.33190699430543,11.2431890947911,5.92043610041802,8.81576361823103,7.46710780290626,8.73386173393543,7.87815462604883
"TCGA.BR.A4CR.01",7.73060642509366,13.282723161387,6.45435822248816,0.0912289564089155,8.88147598183014,8.97062609765928,8.95961851069812,9.7330973156321,10.7416100673505,7.46436120098819,7.86903901623771,10.5830323108538,8.44450174883968,5.83832669357171,5.83350609941437,4.92037916897979,9.47100136723093,10.3380693646224,7.63824574157951,11.3028643898084,6.41293049402849,6.95132927869133,8.1758097731346,8.35426261367951,0.151874242184045,1.0781385210561,8.6419971681366,9.0884145087169,10.3180587941488,9.61730434667979,7.29394232608671,9.54869907402303,10.8545900362325,9.69188269013871,6.64715243515806,9.4984541519174,7.44558463803046,11.1090521448903,8.87346931639291,10.0402029991576,7.68914427709229,7.95674771685611,11.1827329596326,5.25329791395634,14.3958361098928,9.09199631214157,9.17189859196016,6.35894762398601,10.7063409653395,8.91509603579473,9.94150839764004,11.7825259232906,2.57339613326017,7.8019177923213,7.19715238139467,9.45522223596465,6.24739227966566
