"","ACTN1","AIF1","AIM2","AMPH","APOL3","ATL1","C3orf70","CGN","CHAF1A","CLIP3","CRYAB","EPS8L2","FBLN1","FBXO6","FERMT2","FGR","GASK1B","GZMB","HLA-DRA","ICAM3","IGFLR1","IRF1","LAG3","LHFPL6","MAMDC2","MFAP4","MYH11","NUB1","PBX1","PDZRN3","PLPP2","PPP1R14A","PRICKLE2","PRSS23","RBM39","RBPMS2","REEP1","RGS2","SGCE","SLC24A3","SMAD9","SRPX","TAP1","TIMP2","TPM1","TSPAN18","UBD","VIPR1","WARS1","ZCCHC24"
"GSM1523820",8.67699825958385,7.42056793382884,4.9255022522794,3.92714954682555,6.07115125787349,6.02937059958848,6.13794161487743,8.86594965215733,5.61970271138102,5.11580406128843,5.25053584610354,5.92004517034826,4.95491074432741,9.61373649353855,6.5715615057222,6.60865167904065,6.76543292756267,7.60360102206305,11.6924157940527,7.93275426140713,7.19777672076234,8.43787968789222,4.78142354752772,7.11659087000142,3.97064954892755,5.47681575496282,4.44300177268544,5.34900728139855,6.96776763827176,5.98562954774949,9.0814571368298,5.5239796793953,4.94816538479977,6.95790537434467,9.37992552204585,5.78083865716899,5.44473413728574,9.81387526412641,9.990047543464,4.56700959783453,4.64556067354105,6.13043408322098,9.90834897610788,9.36157101328614,7.88778983856066,6.53066238351585,12.7734956800212,6.52566998656891,7.89098125365919,5.40345415238927
"GSM1523821",8.25446620177182,7.70548676751373,8.23301139114325,4.31999910401791,7.90822286412102,6.4194275641026,6.79786071209639,7.75769325569452,6.42268612552133,5.16981121332891,5.56104598061056,5.89856526721658,5.32565517325788,8.86842175281886,6.37828807365881,6.76194464913112,6.45756544015483,8.56538800387604,12.8806718699467,8.65045848713373,7.32927717146504,9.41331296317003,5.13447534358943,6.25601122836847,4.1296636576082,5.93136920528101,5.1599970782961,5.43494106083804,6.26473038744475,5.05836279712272,9.26458670948334,4.69575736656111,4.92843248778575,6.10053988201008,7.7486769319653,5.76924739040401,4.43871847658377,10.8311726374749,6.39039978767269,5.32559203978495,5.13438839383182,6.45859156257769,11.0133184394066,8.40234779438396,7.99257636244149,4.9689914543799,12.1581554066837,6.19399164718496,9.55181727246544,6.2309094173363
"GSM1523822",9.00058544431718,8.23330992400651,7.72031355193485,4.71036299978323,7.49254345378999,6.31627718394431,7.48050706306579,8.62923370724379,6.04727128045463,5.16740615237084,5.70858125585439,5.50535921689452,6.50528136939492,8.87859081007548,7.4121217848534,8.20095440986999,7.37141794593379,8.94781188787595,12.9447379121216,8.93857527102564,7.38432762515116,9.53811091703965,5.90098495470433,7.46621337821697,3.266087199384,6.05950196952429,4.65309959680983,5.25309619652862,6.9408802257205,5.66029508295851,9.12782568478537,4.62671690699756,5.79077240300008,7.35193509527018,8.31130777397627,5.45089776646516,4.25047274749064,11.2665357743638,7.84213124981195,7.20640409068279,5.61793949772539,6.82551599324139,10.9912986439291,9.73568849754371,9.12612459527421,5.21334578867504,12.8505751934467,5.91620708405395,10.8106202758356,7.52082181725946
"GSM1523823",8.08531762259953,7.65805938291132,9.50298725238796,4.21980231075961,7.94604130865813,6.20602268438452,4.42920386536365,6.48197618863147,6.37989681535255,5.23502320128847,5.50418549203757,5.72837282149034,5.69543299214473,9.79150864714743,6.98824328318785,7.53064457669351,6.81324021828957,10.1273607664261,12.6424408937498,8.71220165651377,7.68604775475465,9.81886334591047,5.86780718659504,6.74964870365464,3.33327583502779,5.75369570867323,4.52276496649644,5.64061309569538,5.36595386731661,5.08659336172623,9.48990555473668,4.43796809801481,5.5316231108347,6.7517542281109,8.24974078507292,5.35177052471579,4.26599390493455,11.8716045070602,6.64060054792053,6.25107895537212,4.33391688733202,5.87463717216739,11.2284716273656,8.57655309401032,8.63296256268543,4.6706245121312,11.857498643811,5.37544055328428,11.2068101623756,6.46629792858648
"GSM1523824",8.56253759125529,7.44688447769091,8.75977985382377,4.53091027369659,7.02833626778988,7.50552834212574,6.63541655845174,8.91792373284687,5.63058509909137,5.20732361153736,6.00949779466347,5.59605610818683,5.0224878345336,8.08179335074899,7.21462693687186,6.02611347351032,6.92806364602789,8.90004930481175,12.6097760715581,8.48375613927672,6.8021702147127,8.8730091500387,4.89945354108905,7.23245234231355,3.6149395231618,5.69320677452289,5.35286850711591,5.4970973963937,8.27552601745312,5.10124762702844,8.44447078204967,5.97539516020057,5.02073664525975,7.02193704145741,8.70575035317909,5.78925356562469,8.06914095631411,8.98726448386373,6.90726765405344,5.60646650920616,4.71465194186107,5.04969401282082,10.8268443135189,8.16824003857166,8.16619212110744,5.20778961666636,10.5266087236353,6.85024227076216,9.16456065875395,6.41678598813699
"GSM1523825",9.1321163494474,6.65973336470739,5.18734230584754,4.82716881170587,4.8118972303759,6.93007278378281,5.7016948707595,8.98701509586713,6.31841034963731,5.01875087689945,4.96937558279595,6.33703378594273,5.70716722093275,7.95198100528414,7.58614324543928,5.79334547549825,6.47509112468518,5.88589986891367,10.0361148913552,7.66188601825199,6.34626569519194,6.79269366165963,4.59301161907916,6.58567432904346,4.59959181046861,5.01552140366542,4.73467972729051,5.22459334456569,6.44431912694433,5.23453941259609,8.87360465686628,5.21460448613333,5.79334430769183,7.4551951811242,8.47873404361165,6.60172066438032,5.87127601884947,8.04663485208896,13.0797072900592,5.6948213625778,4.83948740131096,9.29402338990804,10.5704290446022,9.44262564523514,7.88349347901578,5.41157355065615,10.264713389829,5.80441760649858,8.7195209863596,8.29042022643118
"GSM1523826",8.38653589239628,7.87486422079081,6.27772888892451,4.70476490503467,7.09438498002372,6.9321096335398,6.81604885455171,7.83463333165079,5.74022994040036,5.23576565971274,6.25989275809213,6.04129435435726,6.65980107751448,8.53721865790678,7.63490199699519,6.75593073504997,8.52399311291319,8.06333706769784,12.4118148080275,8.75325377313528,7.14406418848082,9.3045633263837,5.10626577418446,7.16025406398913,5.5546075929135,7.24774991250346,5.65579484026907,5.34735227901445,7.52524936429316,5.6624781124765,7.44475015025166,5.9907639390612,6.10882733235353,7.34710738679651,8.16652321278678,6.39919734899676,5.75181847673622,10.918445164965,8.05500480361001,7.46575464322276,5.40061718702683,7.33740947213851,10.35696047607,9.17631792749879,8.00404470975434,5.25374762377218,11.2771721183162,6.3413785363147,9.05166079193811,7.50540349733369
"GSM1523827",8.18430052693194,8.4655538144515,7.84981977769198,4.66673894059346,7.90421464850292,7.40872553369143,5.82149550175374,7.7353163627767,5.55017359176648,5.4737611238993,6.56224475825064,5.47003404081906,6.55375880019532,8.39908989586382,7.63476251805613,6.84624436229829,8.19739677238247,8.45547192415103,12.9340293279243,9.0548928258971,7.52226645491177,8.92940872220077,5.63156105021833,7.63192249230741,5.79900754076316,7.91541993776724,6.09834964483878,5.0059028061022,7.63320880094948,5.96339697097383,8.10304638543128,5.53301250087448,5.96251732040867,6.98974571522345,8.40355970629033,6.04420906616177,5.24108460497745,11.4523757045258,8.37917184137231,7.36797188751712,6.2852033593411,8.00356583164672,10.2947689156705,9.32623796500386,8.24716719300342,5.48537558373778,11.1786927770669,6.18238027898546,8.95157027647754,7.68681384944735
"GSM1523828",8.8547613985912,7.575122147993,6.21311968970644,5.33717731027336,6.30604073598793,7.39207290116114,7.59922741493238,7.7906756067278,5.80904898489464,5.29578323422927,7.23915746075712,5.23423468794499,6.11055279491919,7.56735512973444,8.4997639928724,6.77102952276424,8.1158819704555,7.61456065618283,12.2680623581056,9.21881381411918,7.27642271147089,7.60030588947785,4.57379328401626,7.72090198567257,4.50309452528663,6.69106868616269,5.98479811652244,5.18526596788831,7.37205704170406,5.60534836713458,8.67213201489296,5.81005712684637,6.4449328037183,7.49584878350976,8.83858309703751,6.83482667426087,5.85464898212991,10.7547052850943,8.7808480491565,7.60259049541755,5.15611445396588,6.90935921411093,9.19207659465281,9.76430273484667,8.87470023973222,5.52405696622049,9.49945818204152,5.76004209646293,8.39732302780351,8.07697482642742
"GSM1523829",8.18743499384015,7.33370111992539,6.04568446316333,4.1893301311434,6.47474636510716,7.19841230551775,5.73381205855549,9.23777967361903,6.45670018160769,4.92415784661124,5.77968431382429,6.47393585221093,6.69122978998501,9.44773837690434,7.15269718721074,5.69624840495982,8.37130659067373,7.28995702690099,11.1939055001191,8.14533567268798,6.56922040603133,8.12487626086919,5.00160105567893,6.80339154371617,4.9725944249855,6.36684290776403,5.41301946379964,5.21345365404145,7.72481727567893,5.63560488520854,7.06305767786254,8.0446197158557,5.44736074757937,6.75423710858973,8.51688967368195,6.05550893821967,6.76720858360509,10.5902559200371,8.7866711222422,6.46638523999368,5.30322684747016,6.60151255158825,9.98685255862295,8.53535481379367,7.77953426516495,6.56258014945382,11.3919064524882,6.53085315223598,8.48858497991391,6.80674161061694
"GSM1523830",7.87632477824644,7.73258139474125,7.31563504200411,4.51846099819568,6.99007505561782,5.61012370031845,5.67707956911254,7.82369094766473,6.69218338981129,5.22229027411694,5.72748593051526,5.96149110760177,4.7557092385965,9.15648679424599,6.45200693206558,6.69202402114044,6.92304394558561,8.36658923995554,12.6588828271959,8.86318040577351,7.37813426111657,9.15213641011988,5.56718494981483,6.99180024181489,3.24354782587529,5.60992626263102,4.79272085052765,5.4398467435993,5.77501436304606,4.78441602090999,9.56561713906625,4.6364589549214,4.35254489484648,6.57103069158596,8.23696974117685,5.41925450292947,5.81481097366053,10.6657880260542,6.5508410969969,5.52361959370943,4.81994367464822,4.68011149521486,11.0114889896012,8.42537691206873,8.51549615550539,5.58516492132908,9.68425063636457,6.07079391563933,8.83077103364064,6.55141368643321
"GSM1523831",8.85463327180724,6.96493580038219,5.10682985430299,4.14345139805253,6.04923791184246,7.12643207887027,7.13965149524551,8.16666350117277,6.14176395914501,5.25231735720573,5.63590309283718,5.97849419128827,5.9500974986552,7.66241483327507,7.56328704990763,5.1233859551285,6.66385701251993,7.05036044380189,10.6130962281405,7.39215399210578,6.66951256444228,8.35994077357735,4.74816674021331,8.3271439648406,4.36100995866165,5.80896575158655,5.1769516328702,5.19884429777035,7.16234327362016,6.68711348641591,8.1231199623236,5.60922650014423,6.85457083301792,7.08326735002974,8.5769765317203,6.05897733231562,5.02040772574877,10.2600071458967,8.70017929627943,5.54427282478263,5.97653117380231,5.69615752703933,9.821291333299,7.90681133403119,8.21480749412509,6.3037041443791,11.871635386105,5.66139071267441,9.03766640026031,6.42987193672733
"GSM1523832",8.34953871532821,7.32299179636735,6.72816102291569,4.78032034312541,6.50678561030354,7.13603431747374,7.26312783368118,8.6445553508369,5.66382503431227,5.10074301410828,5.84417732324567,5.81896385015645,6.02121002279442,7.73698321170512,8.04535375951454,5.83614296145924,7.50747620777939,7.69810453638828,12.7257032732181,8.47531406944653,7.0886284078933,8.12305367434822,4.86979332096478,7.62981888986359,4.35969820186867,6.85839149328713,5.53476217043917,5.05792602747918,7.65396915098897,5.78136334744589,8.6150184579738,5.98565605034768,5.80579244352365,6.98385876513627,8.52387345084095,6.85606344038449,5.77703587791769,10.5873273872691,8.694131072587,6.97361019589901,6.27193237592076,7.20153755740134,10.0374335182658,9.5680082252275,8.10143130453049,5.37941799558442,9.64559598516562,5.50873502391762,8.72506417219271,7.2591788494366
"GSM1523833",8.05665654730384,7.38105201736548,6.27419207881764,4.07334945672981,7.15896563054803,5.95241221537813,4.75795253704387,8.76041713749451,6.07440443444494,5.20540396027575,5.51494617758441,5.93813496708163,5.21003224376871,7.51429425412156,6.44137788207763,5.77177037854669,7.2512346697214,7.02790164385044,10.972503264337,8.24628654980478,6.94526686401495,7.95335748319868,4.78636679849942,6.84723676419936,3.67059151377688,5.4549005196827,4.78256475426366,5.20198761931713,6.00985191576519,4.8718932752146,9.36506532554885,4.79339904278979,4.81808383445595,6.84796968533311,8.32341417702482,5.04982650909953,4.19364111046316,10.1351938751052,6.75077154255855,5.87601572928092,4.64298217693379,6.30601023579101,10.1334545875153,7.78463009499094,8.24764333364926,4.75165875957807,9.12900604216454,5.91516570767956,8.91632165066074,6.3960798018823
"GSM1523834",8.48852762086999,8.69260519816934,8.03147898712522,4.99816105778894,7.02825374372032,7.07035269725967,6.10748306760085,7.9377243236413,5.71281295567769,5.53135306261685,7.03733630709772,5.53254820402045,6.40295941160244,8.10289092528935,7.81751681433694,7.74129128594191,8.33987513078045,7.70478614316798,12.79226878593,8.86219252149356,7.80034745597802,8.71842073017861,5.07793934744979,7.851162329264,4.76598769231407,7.44353745843887,5.91654094858138,5.25685929898617,7.42035888187715,6.08644459194829,7.9047517556351,5.63960238264592,6.26965044276907,7.37516782817401,8.33235715020494,6.47443821298819,5.22897097162835,11.4213955566318,8.25142005534532,7.82589130167966,5.84765157942461,7.11911924091852,10.0235866067555,9.9565825684536,8.225081186812,5.73314509168486,10.4991772594043,6.271378893918,8.99590611562219,7.97711340269466
"GSM1523835",8.75464774138218,7.33136816919424,4.66034476742978,4.66400729833057,6.33274291018899,7.37276056446148,8.64562426172252,8.61369048948781,5.65807374155615,5.30073176541905,7.77406928659626,5.68965772259922,6.55658880377414,9.07536045938358,8.92816742228816,6.10899085524205,7.87375589602248,6.93181820546676,11.5166770883864,7.17031624167539,6.31237667376532,7.58872398349086,4.20475898230106,7.73190938153039,5.38162702934008,7.06670515290736,6.74107087536984,5.02749624938049,7.1884476804762,6.46318631354095,8.62901566484345,6.92478399583933,6.77868266569835,7.38453044509003,9.24621141700665,7.75863454583201,7.7517944861589,10.4240910347331,8.74073754531408,7.45373526602458,6.23254600998087,7.51912669849307,9.74794582352397,10.3160877319986,8.50792870311641,6.49899847245778,10.8989853261033,5.93162122420039,8.65633600752603,8.50924746474946
"GSM1523836",8.09975030609006,8.15826751228373,6.59189931471706,4.36491582734708,6.91933277609274,7.32174017502941,4.83113072433437,7.90895242323228,5.67092806328329,5.30743548966277,5.67829213018684,5.31575592445678,6.26736660251789,6.60836947659184,7.03984779321773,8.12991712882194,8.44847416544679,7.82292569704434,12.1332910097451,8.36557064761955,6.61538862269037,8.85365053719364,4.6747631627678,7.115762109836,3.69539361258855,6.70663010876411,5.04932306549017,5.36158988601217,7.27571633832698,5.52812516796326,8.01515766500582,4.74559059261708,5.46003706911497,6.82356845339111,8.56372908032363,5.71232816698963,4.26377938423872,11.0913714101467,7.33588247973651,7.12162405611638,5.19101721851302,6.45920074232466,10.1790747074345,8.53324769542949,8.17916052674793,6.27746933274667,12.1315719411402,5.61671089714272,9.21655010106605,7.5613786886547
"GSM1523837",8.46885476371731,6.7105137557433,4.97754698348749,4.54269089641984,5.61949670857358,6.97958049198569,6.39004939302937,8.67343641800436,6.14180880700956,5.23649444467063,5.75326351330483,5.60256904234733,5.52000160669376,7.19769255233095,6.46316308385167,5.44824217884474,6.71071408599458,6.41396326577424,10.8871616974384,7.70088451367894,7.35512804013877,7.86318877788185,4.52247877928403,6.34323559267465,3.29633681972831,6.13529759547785,4.95987762182859,5.47723469352853,8.72509406738487,6.04489391701359,8.4964356958605,4.47680574914884,5.00741823144855,7.53822861705871,8.48125900540771,5.24106860592027,6.92177676935983,9.45184223669551,6.63682098116726,6.56148718656928,4.99837971721647,4.9388306782474,8.99669459622093,7.7523590643255,7.89207475008437,4.74648747809974,11.0624748672607,7.43411962183971,7.98742205782393,6.53016411387581
"GSM1523838",9.15532013395539,8.07841834649226,9.6456236720458,4.12907334791706,8.72879679302805,6.28930875392061,4.54402675809781,6.57340173406682,6.20963827139985,5.30798786665089,6.00340802797637,5.83925677067307,5.7282242191395,8.69671074321648,7.00524148473323,6.98693432392431,7.14624216466737,9.45879170916785,13.300997937595,8.45648043820957,7.30201576074682,9.47763310875508,5.77052559044751,6.45618032490966,3.26768391010378,5.68342331906325,5.12177594852055,5.37579442020614,6.10833780965832,5.50129645162318,7.77994206666315,4.49722504173315,5.17955775105095,7.06787910033154,8.27465242181648,5.4998473325626,4.0869198017953,10.5145071444737,6.87667628266213,5.91197117263999,4.28521685060223,6.62753302928975,11.6121112046917,9.25515555713565,7.97284046919689,4.58454333315224,12.5857943312131,5.56952292089781,11.9545788337371,6.9289145454851
"GSM1523839",8.69881409488449,8.32245528501453,5.7255304791502,4.91396138471531,6.14486682966186,6.65474511219638,8.12878978535013,8.14550811569583,5.66513762576564,5.08646537220347,6.14806393077208,5.41696150401242,6.00125836634581,7.89302865546693,8.21852577927858,7.72203037453638,8.06360751260878,7.20717068118262,12.4620658659668,8.90664403065698,7.06584437495953,7.85986638946352,4.51542603369633,7.46360883108198,3.77308715023936,6.61460116728569,5.27873971797497,4.90099451956387,7.50294577729823,6.41497787360502,8.5183614581911,5.3448722660753,6.72399518118233,7.40543444036552,8.11362410789623,5.88998653347464,4.41182414748187,11.8501911642959,8.71433419761185,8.13378058903507,6.18860254435219,7.30912160843009,9.47980808319351,9.90202188378817,8.78492909382637,4.96928740959404,9.9029523128109,6.04630809232666,8.62905279468805,7.88663766562894
"GSM1523840",7.83630977115392,7.3529054702525,5.67820981464242,4.07479994500866,6.10084007134798,7.96820090355284,6.66289696072339,5.90619342697132,6.07580583318085,5.21234220485419,5.57678894503763,5.26923734411334,5.64882254354034,7.24729514344719,7.58767122623133,5.43600233979572,6.63675727874871,7.55730649705354,11.6660336938243,8.23783767172269,6.97091484604659,7.46015064755062,4.26281858985412,7.52814552736202,4.18049452044052,5.72131709524864,4.94185532973368,4.69868770159224,6.04373365417323,6.28852746107516,8.78111592699069,5.10900009256784,6.44656245808263,6.96755828671335,9.40623994107683,6.8249115251055,5.18254065031366,10.2917308145279,9.90855864045576,6.18136836320581,6.66500449530996,5.48628136390025,9.72166535899446,8.18264131824379,8.18273774248648,7.01356959063935,12.0845823747952,5.78290750129564,7.94470232724128,6.54501250258617
"GSM1523841",8.23294202558017,7.82706225301464,6.76581882089102,4.41659035147591,6.80731069114521,6.13919357499604,5.68582304262764,8.20154442575267,6.65782332008744,5.2992964055579,5.92474574523201,5.49641468405965,5.62410547246881,6.43579883019705,7.41630295945667,6.29313457207934,7.74535819369744,7.05518125471426,12.5668628632761,8.24218562868266,7.55899870603385,8.0912202816494,5.47047904244185,7.64301876737974,4.50672608151146,6.19637157276189,5.18525758440847,5.37935450093202,6.73264224576623,5.281482765597,9.7831299691436,4.99487322480549,5.6144438472657,7.6314962747286,8.79998719066561,5.70366814289487,5.44063300098441,9.8971466324792,7.41448663040796,6.60261720010506,5.03996708732246,5.41716183426344,10.2646231732184,8.68663889031756,7.91120236861837,5.61599128538977,11.8239780669608,5.38631398378208,8.4934261111096,7.19537441500937
"GSM1523842",7.84193193955158,7.7681901136385,6.59930170945833,4.80434691348429,6.80907445394599,6.61762794185542,7.52316620928842,8.74904295083406,5.80024758180748,4.96252099780679,6.21951822588544,5.56196967733535,6.61311759244549,8.70966300284159,8.05321055229747,5.98660238065617,7.3961267123869,8.05240022250208,12.1705476539139,8.22874798942984,7.29203930346911,8.21631599834892,5.37448869915285,6.91443899942365,5.17277390525528,6.08407819705995,5.4269885882516,5.15035785539086,7.54959899141305,5.77974030005341,7.93142440021582,6.50034391019038,5.90023462522807,6.85832602828057,8.6241621667155,7.62832600932946,5.99782697979354,11.3182658268683,8.27854818798077,6.19809532610376,5.32951293791706,6.59833680559925,10.3639145684613,8.91782506892907,8.08134475653101,5.84195572356875,11.0817465884196,6.68000278774625,8.79300038980925,7.02730983070481
"GSM1523843",8.38896178077785,7.77934159783762,6.62973177236411,4.86887160234374,6.97921277198341,6.91664493035042,6.72038742383369,7.79890497754383,5.92889645007999,5.15263066563579,6.5020565240755,5.7240108632968,6.25738689707635,8.9618757123399,7.67916585287726,6.85060265557681,8.19186847199091,7.62916366160916,12.47398864925,9.51124446709218,7.34221877549465,8.1794259209207,4.78011122911915,7.74449459066064,5.90987802195052,7.65638671840562,6.02992895384309,5.04577847435084,6.75936153003067,5.46705837829906,8.89569685319304,5.87161504796026,6.03841964098392,7.51647406108812,8.20385289338982,6.23745399086978,6.35590685040818,10.3722686951066,7.92546612335456,7.87150672080949,5.59654223947461,7.03762004899227,10.1012939310377,9.5182178034242,8.28797416147356,5.97257681567035,10.5327838015482,5.83215233827108,8.96180694543374,8.05797551990138
"GSM1523844",9.34242890707345,7.13132662011709,5.89486143403878,5.16969455868497,6.18246815290555,7.3117455336872,6.0497445557631,8.37122308949395,6.02214472288115,5.42179782797605,6.82346787273951,5.8806468420621,6.70145910188722,7.30446961006851,8.9142905336654,5.85517629864337,8.34854739635693,6.32245570877322,11.4792901504263,7.7157953162607,6.58415756124068,7.84155087035121,4.41918966880269,7.65372419250543,4.46131816355672,7.72547193095244,5.56461701718213,5.35107550827638,8.21051881382079,6.05163912973223,8.12863708072568,5.02028145415536,7.36369734770067,7.82222273779389,9.23635602437748,5.92753801603344,4.60014898181405,9.69094370269004,9.40304543944132,8.21555625110139,5.80890079829619,7.87424603109575,9.39889986811948,10.2766464301563,9.11808411656805,5.44182017480131,11.7036826940819,5.5088984666222,7.99163277226878,7.95536541474492
"GSM1523845",9.08142037708575,8.42443114251707,7.19960639525164,4.37312001557268,6.79555432609345,7.2844563247,6.46831880705308,8.39424099223364,5.77934256175504,5.12598737308202,6.37250379850511,5.82283945041123,5.96348405903042,9.4175606170128,8.03621974756336,6.67301261965624,8.38775421459251,7.6990763826299,12.9915722923519,8.12849187178445,7.78871399080547,9.0237900504794,5.98481457214556,7.34874691678932,3.42655477242487,6.10735564844464,5.64708600165627,5.04582216936083,7.12609840939672,5.57453039228889,8.87754994822576,6.21350918638864,5.8622967461644,7.44723647834036,8.50375300090762,6.87041622973992,5.81810989328968,11.4048826754966,8.63546770206991,6.15643196900186,5.1160913453387,6.88152539330298,10.705453895237,10.0150305974009,8.49251585302734,6.24385711173779,13.2292602627027,5.90361134470722,9.70726992395502,6.92506755619587
"GSM1523846",7.96889617418028,8.3156923730011,6.94085115930217,4.56466941456285,7.58344553186017,7.3297462727238,6.37220314182845,8.11297690615402,5.87234585016622,5.35347667657449,6.36529491161339,5.48826964454468,6.64992118678367,7.18044517425922,7.81555240836168,6.35391111985928,8.42010486591193,8.80667417402589,12.8161199821268,8.52140870639289,7.38431896388754,8.9867921895552,5.46604914738436,8.37742439136833,4.42723141616693,6.93281817878005,5.61337963670718,5.20485175744267,6.94955043673307,5.13489662518982,7.25174924536054,4.90071773740603,5.64594475378521,7.06593821387131,8.52948660344037,6.1069251911824,4.62357693645783,10.7800002188106,7.92598354281275,7.87935207740354,5.39197141425121,6.00748536915665,10.9725776750176,9.21340136289194,7.84861319139318,5.71990744099897,11.7258056457031,5.67995783412804,9.5284163595738,7.97941295420723
"GSM1523847",8.19084267893245,7.49962653937187,6.50285859431104,4.01799266125081,7.05105608706437,7.10442518446728,4.65021956261852,7.71119655103427,6.26468227927511,5.06739568102206,5.64131414083653,5.6442696206988,5.16709824297581,9.04902956178386,6.65692545390721,6.33855115766253,6.91453875028193,8.48442983637216,12.0166234029092,7.97474128894851,7.08793498973856,9.51462962740875,5.5430118498191,6.82438497073272,3.05902647449413,5.68088350050579,4.75017691093886,5.00324485902381,6.23740762170579,4.6801132095061,8.62149641014997,4.76856714942627,4.98861700089866,6.81394433503202,8.2101461156367,5.49776084523972,4.58558128135716,10.0284124392241,6.87791151490473,5.27827667036797,4.82552792106674,4.90479228858407,10.4230708797824,8.43092673104059,8.88227321392772,4.82847507768924,12.141679695045,5.57471745530808,9.98367182107642,5.89521983201483
"GSM1523848",8.29520666991983,8.96269893651133,8.64372818887348,4.42781632096135,8.42442689785712,6.79848744815801,6.83370363132875,6.12487074669097,6.10165195609143,5.53353110550573,6.00489057027878,5.07185184235057,6.52167284017414,9.25298373311527,7.70918203953934,7.44743619942232,8.1811688452866,11.310838109414,13.398333293529,9.26457959221616,8.33724746615841,9.8600752673713,7.49982974877904,7.74934513807314,2.90651994654766,6.76223028327371,5.06783996006642,5.79678319248981,6.89492693579857,5.88520729248897,8.31396549248402,4.64701509604345,5.97790376242172,7.79284291611016,8.45772430424709,5.60968537946033,4.13674850755274,11.4102798177624,7.53404521183887,7.28013573482623,4.79975069155848,6.24186181112502,11.4997085725796,9.81214453906836,7.88217570551287,5.6913067936935,13.0774067687028,5.84018552784983,11.0967835049289,7.98757667986517
"GSM1523849",9.03148588346678,8.01956919113829,6.93203815119943,6.41898569996372,6.85823916840159,7.64796537978618,8.01305117871519,7.70072529692836,5.71115014820923,5.44634448770231,8.4909157003971,5.21139586010027,6.98262979326031,8.9182908592784,9.26266472882458,7.17563784194523,8.75253333292213,8.46032181996642,12.0490207323957,7.78916576067349,6.62089349983432,8.2324181765912,5.0069201995784,8.60765225199398,7.46654177680916,7.91895345995365,7.28343620485946,5.09498079099491,7.77290273281734,6.45035228135317,7.85671358149487,7.01493407849935,7.18429065106445,8.19157949097738,8.7181917904286,8.06528286544255,8.25021423224817,11.6321743527653,9.37135069125196,7.98102304434248,6.29495819670755,8.24102285520391,10.7577836292388,10.0971470577688,9.04359163390181,6.16662349640205,11.833465316333,5.59097588432541,9.19590693199176,8.79478985458004
"GSM1523850",9.14606913737786,7.86751609391176,6.54765086387289,5.32581657560747,7.30619550574326,7.39423560866888,8.02887377522651,7.74083761304392,5.50885107141155,5.79758770871503,9.2796437573817,5.29581269152582,6.75258104581475,7.17461613975836,9.44823583547756,5.53277770476987,8.62641476427124,6.92167190781107,12.460455601102,8.11226351775052,6.98436646012905,8.53639521086075,4.61595694835774,8.7454034449812,7.59948801974881,8.25707463741078,7.94607036353126,5.09881732689483,7.62029042655721,6.8063008704074,7.93866691693424,8.12134591498628,7.72983265409421,7.95900602783114,8.60137906253411,8.87283014357051,7.67592120904456,10.9079010690276,9.08042152154175,8.02157738802622,6.48057846999211,8.5120071562943,9.88892393376507,9.60106608736003,9.53245772376845,6.25492884927811,9.13922928938221,6.0056304884201,8.38216376117835,9.05979288268018
"GSM1523851",8.57738571733808,7.39842989128509,9.81672887170741,3.99826128326599,8.14523386433273,5.96952708806463,4.79609697070097,6.87585312506449,6.38091905769068,5.22392476655014,6.28362109224872,5.88259341113849,5.33129921011756,9.2071197368289,6.51975274035826,6.86984693303319,6.85563807288607,9.20386850798514,12.4592111786264,8.66860200336501,7.39783911083999,9.60957861856738,5.29346310995595,6.1260325713444,2.94302954335833,5.63579327811813,5.43175369864252,5.32946522004529,5.65797002159954,5.32107025809176,7.87669317119321,4.40068654023581,5.16643792311177,6.64295934739967,8.11135057410518,5.75513145105873,3.98795762572851,10.7312691554906,6.35791943567461,6.23038583720375,4.52063950630161,5.82009063231893,11.3334688548585,8.28094933300208,8.16795024965066,4.9600140707888,13.1678472628751,5.66838295761658,11.5109991366348,6.45240402549105
"GSM1523852",7.64197066661294,7.91090400233915,7.51693377494438,4.61586958221003,7.43278965662251,7.44015455619533,6.12589126950037,8.7926471585496,5.65487787974445,5.33033391272006,6.0419006643881,5.76425102793675,5.65045690081344,8.60194981736882,6.94196875748515,6.66681092106041,7.23956500538633,7.80312993016494,12.5627332173906,8.50886913191943,7.37806419685116,9.08443632068471,4.93411007712226,6.57575106878156,4.90899050501643,6.68962628332492,5.55645372186605,5.03775128936993,7.54147498158795,5.77271759161,8.2744832807215,5.50103621255355,5.45968295910089,6.86164247962159,7.72779378009213,5.82290973195618,6.11332916132622,11.9409767449852,7.37663691970143,6.17340539526265,5.78998498383162,6.21965653011451,10.2404724454945,8.75565327236173,8.26911438609876,5.25344915045867,11.7152093246489,6.68639720584741,8.79839606063217,6.93224513739741
